"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0.0026063999109711,0.937564356252819,0.32,0.219,1,"10","Mtln"
0.00262855193665665,0.582693507619419,0.32,0.204,1,"10","Smad7"
0.00269225286737174,0.841656455218159,0.27,0.162,1,"10","Fry"
0.00270062485848762,0.768857011965643,0.28,0.175,1,"10","Washc3"
0.00275046164921119,0.368811727284153,0.78,0.672,1,"10","Rabac1"
0.00282124309871395,0.637742374081118,0.46,0.342,1,"10","Snhg8"
0.00287115554986812,0.316963580855139,0.53,0.384,1,"10","Kcnq1ot1"
0.00288215647910629,1.23034637979676,0.25,0.158,1,"10","Nceh1"
0.00294999701999029,0.931060925513632,0.26,0.16,1,"10","Dkc1"
0.00312805401322437,0.55885129715588,0.52,0.425,1,"10","Atf4"
0.00316097098910124,0.761141157989313,0.3,0.195,1,"10","Rasa1"
0.00316715103900583,0.436178827801911,0.4,0.273,1,"10","Mapkap1"
0.00318404607105427,0.66790170696851,0.41,0.301,1,"10","Mrpl24"
0.00327265908687892,0.988638061005415,0.29,0.186,1,"10","Papss1"
0.00336991597639638,0.581354925056952,0.34,0.22,1,"10","Ssh2"
0.00350729361850565,0.501372348123539,0.43,0.308,1,"10","Cbx5"
0.00375484057416232,0.616521849310889,0.53,0.44,1,"10","Mier1"
0.00384105214422985,1.01326315963275,0.28,0.182,1,"10","Akap8l"
0.00401038929786144,0.360706788731061,0.58,0.457,1,"10","Ddx3x"
0.00401172692327589,0.350800975676647,0.8,0.69,1,"10","Selenow"
0.00408578432521161,0.683082103222058,0.5,0.402,1,"10","Fkbp3"
0.00424740624800838,0.5225729671801,0.4,0.284,1,"10","Glo1"
0.00430819318197402,0.669800121916205,0.38,0.279,1,"10","Eif4b"
0.00440048906016203,0.558699607011725,0.61,0.516,1,"10","Eif3e"
0.00451977800355657,0.646910160280864,0.45,0.338,1,"10","Nfe2l1"
0.00458405408841829,0.682335012224351,0.33,0.228,1,"10","1110038F14Rik"
0.00462557493447287,0.946636885169902,0.28,0.186,1,"10","Twsg1"
0.00480131851931376,0.468538232758875,0.57,0.461,1,"10","Snrpd3"
0.00488012448669148,0.57914336999415,0.55,0.467,1,"10","Cox14"
0.00489280805074679,0.329460091151931,0.89,0.798,1,"10","mt-Nd3"
0.00498282302055496,0.27639367788281,0.63,0.492,1,"10","Ankrd12"
0.00500818492634816,0.458872313739448,0.53,0.42,1,"10","Tmem256"
0.00505214977053016,0.318243286779302,0.76,0.684,1,"10","Selenof"
0.00514326282656711,0.752152454913536,0.35,0.247,1,"10","Cyhr1"
0.00519117730044351,0.835783672581819,0.32,0.224,1,"10","Ccdc186"
0.00536443583580617,0.421061578060953,0.4,0.279,1,"10","Pnpla8"
0.00549609586665194,0.953296407849769,0.39,0.292,1,"10","Emd"
0.00553770566445955,0.621691011851768,0.46,0.364,1,"10","Zfhx3"
0.0057376653703588,0.898515106254105,0.25,0.158,1,"10","Dock7"
0.00586837974145453,0.722166476966541,0.28,0.181,1,"10","Scoc"
0.00601255416705546,0.918472114586353,0.25,0.157,1,"10","Akr7a5"
0.00619991004019164,0.76442668988968,0.25,0.159,1,"10","Mib1"
0.00623049318566115,0.816163102826107,0.26,0.165,1,"10","Tax1bp3"
0.00629395713433641,0.59565108559854,0.29,0.195,1,"10","Thap12"
0.00629813882582067,0.57728588891366,0.48,0.375,1,"10","Ndufs8"
0.00638701400331281,0.49669028133654,0.35,0.243,1,"10","Pitpnb"
0.00654667940199342,0.585388650213604,0.51,0.418,1,"10","Anapc13"
0.0068936771122816,0.331128023082161,0.35,0.234,1,"10","Alas1"
0.00690827037449586,0.287474140167631,0.39,0.26,1,"10","Cnn2"
0.00702207931792158,0.490969339509456,0.49,0.388,1,"10","Cct4"
0.00729807676487213,0.714795403900137,0.27,0.179,1,"10","Suclg2"
0.00742684562930593,0.440316338539323,0.63,0.515,1,"10","Ndufa5"
0.00804433559091008,0.266071348889319,0.9,0.853,1,"10","Atp5b"
0.00805071802000369,0.429333232794716,0.52,0.405,1,"10","Arhgap5"
0.00809634250044318,0.580963777179777,0.33,0.231,1,"10","Npm3"
0.00824083818319511,0.809004301946719,0.33,0.238,1,"10","Hibadh"
0.00830931196011382,0.502430949763205,0.4,0.288,1,"10","Vezf1"
0.0083842420317279,0.797772274435344,0.25,0.156,1,"10","Prkx"
0.00844741755501553,0.864813598611988,0.25,0.16,1,"10","Rrm2b"
0.00847410094432264,0.356581831535084,0.41,0.28,1,"10","Tnfaip8"
0.00853216352953921,0.437886230326271,0.39,0.29,1,"10","Cfdp1"
0.00875705704569564,0.460284896236397,0.33,0.222,1,"10","Aebp2"
0.0088925636955889,0.480360492194992,0.56,0.454,1,"10","Nop10"
0.00910375042402973,0.678194432464804,0.31,0.219,1,"10","Cfl2"
0.00911260262027147,0.880435705693668,0.27,0.178,1,"10","Hacd2"
0.00928462481482625,0.524997751637725,0.26,0.165,1,"10","Cdh1"
0.00966537280972488,0.783574094910643,0.25,0.161,1,"10","Agap1"
0.00984147154913775,0.32983681582143,0.43,0.318,1,"10","Ergic3"
0.00985297975114827,0.64789746744137,0.41,0.325,1,"10","2900097C17Rik"
0.0099927679637109,0.601154461622442,0.34,0.248,1,"10","Ptbp1"
3.08239253528843e-198,4.04674057363642,0.92,0.061,7.7457442019263e-194,"11","Clstn2"
1.54760980747725e-193,3.9984271261486,0.98,0.076,3.88898868520958e-189,"11","Cnga2"
1.64142984645472e-193,4.07074118823082,0.98,0.079,4.12474906115607e-189,"11","Umodl1"
5.59840269695029e-189,3.51888712530786,0.98,0.074,1.40682261371664e-184,"11","Nrn1l"
6.61634542709274e-188,4.01534910017732,0.95,0.073,1.66262144237413e-183,"11","Acsl6"
7.40990383421909e-188,3.94245212941343,0.92,0.067,1.86203473450092e-183,"11","Kcnc4"
1.50186157975178e-185,3.99129280475153,0.84,0.052,3.77402796375825e-181,"11","Gadl1"
4.3602773054253e-183,3.72023601140188,0.97,0.077,1.09569408408032e-178,"11","Tmem74bos"
1.7963424795979e-181,3.84939846905323,0.88,0.061,4.51402901698158e-177,"11","Ttc21a"
1.18974848429467e-180,3.99378890283454,0.86,0.059,2.98971896618407e-176,"11","Cnga4"
1.31811492285105e-180,4.09918923768669,0.98,0.088,3.3122909896324e-176,"11","Ric8b"
1.76780806562135e-180,3.86814821216361,0.91,0.067,4.44232488809988e-176,"11","Rtp1"
9.46651479771568e-179,3.76689003898312,1,0.089,2.37884050351797e-174,"11","Clgn"
1.09360144367441e-178,3.92390954784224,0.93,0.073,2.74811106780943e-174,"11","Ttll6"
2.25007470527477e-177,4.06214621864295,0.84,0.058,5.65421272688496e-173,"11","Slc1a2"
4.8090140491482e-177,4.1810154944006,0.86,0.062,1.20845714041045e-172,"11","Cngb1"
6.01423799368554e-177,3.50539093772461,0.99,0.084,1.51131786543324e-172,"11","Ctxn3"
1.37422619788039e-176,3.68100969972571,1,0.09,3.45329301265363e-172,"11","Pcolce2"
6.33769982323745e-176,3.95274424992848,0.98,0.087,1.59260058858134e-171,"11","Gramd1c"
2.54871825023405e-175,3.51536287808687,0.94,0.074,6.40467409101315e-171,"11","Faim2"
3.32050234171522e-175,3.69365451323138,0.94,0.077,8.34409033449617e-171,"11","Lrriq1"
2.69810943436881e-174,3.92288474382431,1,0.095,6.78007919762537e-170,"11","Adcy3"
1.33335995180655e-173,3.73785376084429,0.84,0.057,3.35060022289469e-169,"11","Gm11992"
2.21975589452625e-173,4.06143434694356,0.91,0.074,5.57802458735502e-169,"11","Lrguk"
6.24160052486677e-173,4.05496569174727,0.83,0.057,1.56845179589377e-168,"11","Ano2"
2.82601032024733e-172,3.90503396442574,0.84,0.059,7.10148133374951e-168,"11","A730046J19Rik"
1.2696993678719e-171,3.79110560233756,0.89,0.068,3.19062754152531e-167,"11","Slc24a2"
4.0119680921988e-171,4.07262892488828,0.97,0.092,1.00816746188864e-166,"11","Cfap69"
7.0167061557917e-170,3.7973279994266,0.93,0.079,1.7632280898889e-165,"11","Snap25"
1.68274836903912e-168,3.69494100328676,0.95,0.084,4.22857837655841e-164,"11","Fgf12"
2.27154753506302e-167,3.70645337998653,0.92,0.076,5.70817180085985e-163,"11","Eef1a2"
3.24428826382527e-167,3.75039046503408,0.98,0.092,8.15257197816653e-163,"11","Spef2"
8.72785026400947e-165,3.76839859566723,0.93,0.081,2.19322149284294e-160,"11","Mapk8ip2"
1.30237542882215e-163,3.725662952395,0.88,0.069,3.27273921508717e-159,"11","Carns1"
9.73469568484097e-163,3.63505177700214,0.94,0.084,2.44623167864369e-158,"11","Acbd7"
2.64802633847832e-162,3.65809790103984,0.87,0.068,6.65422538596217e-158,"11","Slc17a6"
4.37161479787644e-162,3.57660947007353,0.98,0.096,1.09854308255837e-157,"11","Cntn4"
5.57452545410853e-162,3.60240312848715,0.88,0.07,1.40082250136293e-157,"11","Ccdc39"
6.66492826892061e-162,3.85746376561421,0.81,0.058,1.67482982469706e-157,"11","Lrrn1"
1.57395820319241e-160,3.65383092081525,0.9,0.076,3.95519956880222e-156,"11","Pex5l"
4.58825968572349e-159,3.84177048586817,0.7,0.041,1.15298377642546e-154,"11","Pth2"
6.52836848733216e-159,3.37600010980063,0.89,0.073,1.6405137171817e-154,"11","Fam81b"
7.69201972075006e-159,3.77822276505099,0.96,0.094,1.93292763562728e-154,"11","Pde4a"
8.31929215886513e-159,4.08607341927711,0.72,0.044,2.09055492660122e-154,"11","Ccdc40"
9.6404984115811e-158,3.79552057541086,0.86,0.07,2.42256084584621e-153,"11","Efna3"
1.06403551347677e-157,3.80188949473214,0.99,0.105,2.67381484181579e-153,"11","Dcdc2a"
6.65572900492679e-157,3.77278551806057,0.97,0.099,1.67251814164805e-152,"11","Manea"
3.51225425322999e-156,3.50509612781274,0.98,0.099,8.82594371294163e-152,"11","Syt1"
1.17816600624905e-155,3.72650493007697,0.72,0.045,2.96061335710324e-151,"11","Map3k19"
4.34527921096025e-155,3.57337037626899,0.95,0.094,1.0919252129222e-150,"11","Jakmip1"
7.62347916166533e-155,3.61188459156102,0.86,0.071,1.91570407853488e-150,"11","BC049352"
9.70520921024248e-155,3.62603918839598,0.86,0.07,2.43882202244183e-150,"11","Rtp2"
3.51097115167933e-154,3.82365204371254,0.77,0.055,8.82271940705499e-150,"11","Cdkl4"
7.715862448287e-154,3.84866807021614,0.73,0.047,1.93891907463004e-149,"11","Cfap206"
1.67529766593661e-153,3.16389242738887,0.94,0.087,4.20985550473212e-149,"11","Myt1l"
1.03435572485515e-152,3.54117328569624,0.96,0.097,2.5992325009885e-148,"11","Ak1"
2.2728104085743e-152,3.60470041114494,0.99,0.11,5.71134527570636e-148,"11","Flrt1"
1.0744475003561e-151,3.88465702535451,0.76,0.054,2.69997912364485e-147,"11","Stxbp5l"
1.45643346755789e-151,3.75333863982075,0.79,0.059,3.65987166062621e-147,"11","Sgtb"
2.80380657170766e-149,3.48617562420195,0.84,0.068,7.04568553404418e-145,"11","Fam131c"
5.52446312717105e-148,3.47754634875985,0.85,0.07,1.38824233922681e-143,"11","Mapk10"
1.09459630611764e-146,3.3593337338029,0.98,0.108,2.75061105764303e-142,"11","1700012B09Rik"
1.2102300430762e-146,4.23580413597336,0.56,0.027,3.04118707524618e-142,"11","A430108G06Rik"
1.65607221495482e-146,3.5504650117608,0.83,0.069,4.16154386895998e-142,"11","Syt7"
5.37534947378557e-146,3.49169941690642,0.98,0.11,1.35077156926758e-141,"11","Tspan7"
1.70512417475422e-145,3.50890415284998,0.82,0.067,4.28480653873987e-141,"11","AC109619.1"
1.57017460052385e-144,3.66197147301236,0.75,0.055,3.94569175365639e-140,"11","Dnm1"
1.83285852988402e-144,3.66329051315296,0.81,0.067,4.60579019974555e-140,"11","Spef1"
9.27046203885326e-144,3.79974382463105,0.85,0.078,2.32957440574344e-139,"11","Tarsl2"
1.7898123340793e-143,3.54316199054736,0.91,0.091,4.49761941430788e-139,"11","Oscp1"
3.84783133224793e-143,3.59576690417994,0.78,0.061,9.66921535480582e-139,"11","Ephx4"
5.33047863239684e-143,3.94425033816611,0.62,0.035,1.339495975535e-138,"11","Sv2c"
7.95803349187851e-142,3.69838324156538,0.76,0.059,1.99977423617415e-137,"11","Fam217a"
1.5299841894092e-141,3.19411444783374,0.88,0.08,3.84469726956638e-137,"11","Fam92b"
2.52322246579676e-141,3.59773803973515,0.8,0.066,6.34060573430067e-137,"11","Syp"
5.7907547745e-141,3.54825625619567,0.83,0.073,1.4551587672841e-136,"11","Zfp385b"
8.88656425781457e-141,3.69177419179488,0.73,0.052,2.23310473234622e-136,"11","Ppp2r2c"
1.32337104869041e-140,3.77828237481382,0.73,0.054,3.32549910825413e-136,"11","Erich3"
4.30120342663669e-140,3.67231877834085,0.73,0.054,1.08084940907953e-135,"11","BC051077"
8.85096519749766e-140,3.27309866681645,0.84,0.073,2.22415904447919e-135,"11","Ttll3"
2.90940778268179e-139,3.53652161435667,0.8,0.067,7.31105081710107e-135,"11","Stmn4"
2.97699333000259e-139,3.31075425324705,0.94,0.1,7.48088653896351e-135,"11","Tom1"
4.83513275271219e-139,3.51270555471858,0.96,0.112,1.21502050942905e-134,"11","Tspyl4"
8.40140745749078e-139,4.03359657754492,0.6,0.034,2.11118967999286e-134,"11","Diras1"
4.56430391650239e-138,3.46330052536369,0.81,0.069,1.14696393117789e-133,"11","Rd3"
2.24406267758197e-137,3.57724722045859,0.78,0.064,5.63910510249574e-133,"11","Nxph3"
1.44019841251556e-136,3.84989169961676,0.63,0.039,3.61907459081035e-132,"11","Scn4b"
1.57830950128601e-135,3.7218337468262,0.69,0.049,3.96613394578162e-131,"11","Drc1"
5.9047021370046e-135,3.54981314418027,1,0.137,1.48379260000789e-130,"11","Plekhb1"
1.2641551633334e-134,3.31195762806894,0.95,0.111,3.1766955099405e-130,"11","Ebf3"
3.04571314390254e-134,3.71607273937267,0.82,0.077,7.65357255931269e-130,"11","Fmn2"
1.44027173151146e-133,3.51788922515201,0.79,0.069,3.61925883411516e-129,"11","Pak3"
1.70494330284912e-133,3.54335538878318,0.74,0.058,4.28435202572955e-129,"11","Tmem178b"
3.204384106744e-133,2.89259676132537,0.77,0.063,8.05229682183699e-129,"11","Dynlrb2"
7.29564929074977e-133,3.96274063855359,0.61,0.038,1.83332371027251e-128,"11","Nyap2"
2.16989600657852e-132,3.78813147773713,0.61,0.037,5.45273167493117e-128,"11","Jhy"
2.60727975271845e-132,3.21344726702325,0.81,0.072,6.5518332906062e-128,"11","Enkur"
3.66034385040221e-132,3.17462286414366,0.88,0.088,9.1980780616757e-128,"11","Them6"
3.94567470674146e-132,3.09224693673384,0.93,0.1,9.91508597057061e-128,"11","Trnp1"
1.60898915080017e-131,3.4307644302593,0.99,0.133,4.04322883704575e-127,"11","Scn9a"
6.86818257601386e-131,3.55218494486859,0.79,0.071,1.72590559952652e-126,"11","Elmod3"
7.35480292379384e-131,3.9272063994612,0.64,0.043,1.84818842672015e-126,"11","Galnt14"
4.29726362409881e-130,3.80508609000659,0.67,0.049,1.07985937609979e-125,"11","Fhad1"
1.37925766398942e-129,3.60355263682643,0.67,0.047,3.46593658383902e-125,"11","Elmod1"
2.83508749361548e-129,3.25159964992009,0.88,0.092,7.12429136270635e-125,"11","Spock1"
1.09421363544606e-128,3.59855568944071,0.88,0.098,2.74964944451241e-124,"11","Pygo1"
1.64631847240665e-128,3.02381464858268,1,0.127,4.13703368931067e-124,"11","Elavl3"
2.55999760908352e-128,3.74766855284619,0.63,0.042,6.43301799186598e-124,"11","Uckl1os"
3.28274035053898e-128,3.48571240965916,0.66,0.047,8.2491982268694e-124,"11","Mslnl"
3.7497553635468e-127,4.08152091065204,0.61,0.04,9.42276025305675e-123,"11","Gldc"
2.56364984798017e-126,3.78622529189825,0.67,0.051,6.44219570298938e-122,"11","Kirrel2"
3.36065230223082e-126,3.39934907787255,0.98,0.131,8.44498317027583e-122,"11","Pde1c"
3.82060682649929e-126,3.9099527618274,0.63,0.044,9.60080289431008e-122,"11","Apba2"
5.01539005062677e-126,3.42521245750308,0.71,0.056,1.260317365822e-121,"11","Dtx1"
7.57560586463302e-126,4.19853725790379,0.5,0.025,1.90367399772363e-121,"11","Drd2"
2.54366992150412e-125,3.55322014998784,0.85,0.091,6.39198814574771e-121,"11","Slc8a1"
1.58622913177113e-123,3.66644965562075,0.63,0.044,3.98603518522768e-119,"11","Kcna5"
2.3554852936315e-123,3.81299794022465,0.62,0.043,5.9190989943666e-119,"11","Hcn2"
2.814199092647e-123,4.05171188867261,0.58,0.038,7.07180089991265e-119,"11","Kif9"
3.46403140762657e-123,3.46257038333361,0.73,0.062,8.7047645242248e-119,"11","Scrn1"
1.06850111427584e-122,3.82426152382649,0.57,0.035,2.68503645006375e-118,"11","Pnmal1"
1.88925804899719e-122,4.47940666573346,0.44,0.019,4.74751655132505e-118,"11","Pcdhb1"
1.82808081533606e-121,3.53479929936814,0.66,0.05,4.59378428085797e-117,"11","Ap3b2"
5.71548769126287e-121,3.97191674084998,0.55,0.034,1.43624490193745e-116,"11","Sec14l5"
6.96421977510743e-121,3.74603376021257,0.65,0.05,1.75003878728675e-116,"11","Wdr54"
1.4233909913315e-120,3.4054129287049,0.73,0.064,3.57683922211692e-116,"11","Kif5a"
1.80161806857003e-120,3.65256848901,0.62,0.044,4.52728604450963e-116,"11","Dnajb13"
6.10451352129918e-120,3.16059423138205,0.99,0.144,1.53400320276727e-115,"11","Aplp1"
8.75403334399794e-120,3.52578561809815,0.75,0.07,2.19980103901324e-115,"11","Celf4"
9.47846182463985e-120,3.18022653201318,0.88,0.102,2.38184267191375e-115,"11","Traf3ip1"
1.32172133556883e-119,3.78255924005634,0.63,0.047,3.3213535441509e-115,"11","Gabbr2"
1.5391480613786e-119,3.15457054982622,0.96,0.129,3.86772516343829e-115,"11","Ank2"
3.46738920513762e-119,3.92084180337858,0.56,0.035,8.71320233359032e-115,"11","Togaram2"
3.99499751013357e-119,3.56084115921064,0.67,0.054,1.00390292432146e-114,"11","Glb1l2"
4.12949355270855e-119,3.12159368061588,0.97,0.132,1.03770043486013e-114,"11","Syt11"
1.43415693075351e-118,3.24904586391573,0.75,0.068,3.60389295129049e-114,"11","Gdap1"
2.311033434777e-118,3.76913491495774,0.55,0.034,5.80739591825112e-114,"11","Chgb"
2.98650236591036e-118,3.23046391916561,0.96,0.137,7.50478179529614e-114,"11","Rufy3"
4.24862916472258e-118,2.79987483850097,0.98,0.129,1.06763802280314e-113,"11","Ebf2"
1.032773619819e-117,3.63468459991141,0.65,0.051,2.59525682924317e-113,"11","Iqub"
2.4405505321377e-117,3.14273002258358,0.85,0.091,6.13285943220881e-113,"11","Kif1a"
2.74356349132122e-117,4.29383676753357,0.52,0.031,6.89430069734109e-113,"11","D130043K22Rik"
3.61241577568482e-117,3.25582553443714,0.67,0.054,9.07763960271838e-113,"11","Cfap126"
4.53358459890489e-116,3.62631549350301,0.63,0.048,1.13924447385881e-111,"11","Ncam2"
2.14871279609994e-115,2.15922854450832,0.94,0.112,5.39950038531954e-111,"11","Lhx2"
3.07299075630981e-115,3.37811453136388,0.77,0.078,7.72211847153092e-111,"11","Sept3"
3.5569524609177e-115,3.58402001194072,0.59,0.042,8.93826583904009e-111,"11","Ptprr"
3.61425077276995e-115,3.31077942847457,0.86,0.104,9.0822507668936e-111,"11","Hist2h2be"
4.0113331157289e-115,3.67240625135859,0.64,0.051,1.00800789865152e-110,"11","Lingo1"
4.53955502821874e-115,3.53864856516196,0.63,0.048,1.14074478304109e-110,"11","Dmtn"
4.89986472147493e-115,3.30114988804278,0.8,0.084,1.23128700585944e-110,"11","Dzip1l"
1.02711594117766e-114,3.19318941772512,0.74,0.071,2.58103964858535e-110,"11","Efcab10"
1.48977860753669e-114,4.10327906090958,0.49,0.027,3.74366466287896e-110,"11","Kif27"
1.93313399367761e-114,2.74783456205551,0.87,0.098,4.85777241271247e-110,"11","Uncx"
5.08529771510919e-114,3.24294393229935,0.89,0.109,1.27788446282979e-109,"11","Abca5"
7.90209353146508e-114,3.32522882427227,0.66,0.053,1.98571708352186e-109,"11","Prune2"
2.55194792689246e-113,3.41710277856663,0.63,0.049,6.41278994548805e-109,"11","Brdt"
3.4401019431317e-113,2.54692902618611,0.89,0.102,8.64463217289564e-109,"11","Stmn3"
3.79160585260524e-113,3.13603248514295,0.71,0.064,9.5279263470117e-109,"11","1110017D15Rik"
1.29369088027373e-112,4.59830229807586,0.39,0.016,3.25091581303987e-108,"11","Gpr158"
1.42535096779317e-112,3.63309847975173,1,0.187,3.58176444696746e-108,"11","Stom"
1.44321680227875e-112,3.49801500723493,0.62,0.047,3.62665950244627e-108,"11","Trarg1"
2.402480882926e-112,3.33901516208209,0.7,0.063,6.03719421070474e-108,"11","Iqcg"
3.45969628943663e-112,3.42751794235201,0.84,0.099,8.6938708057253e-108,"11","Cep126"
3.82224361416997e-112,3.37864487469828,0.68,0.059,9.60491597804773e-108,"11","Kcnmb2"
7.86049968133576e-112,3.07932735618002,0.93,0.126,1.97526496492286e-107,"11","Klhl5"
9.92312034228919e-112,3.07212677667974,0.96,0.141,2.49358091081385e-107,"11","Nrxn1"
9.33802485199859e-111,3.26334730377004,0.71,0.066,2.34655226505873e-106,"11","Trim66"
1.81052575182917e-110,3.5736903225631,0.61,0.047,4.54967016177152e-106,"11","Lingo2"
2.56507973985386e-110,3.22319109811307,0.66,0.055,6.44578887827878e-106,"11","Nxnl2"
2.95971093844719e-110,3.14629737854869,0.83,0.096,7.43745761722394e-106,"11","Plxna4"
9.47999079113316e-110,3.09448099665475,0.72,0.069,2.38222688590385e-105,"11","Pifo"
1.83280507240652e-109,2.69465858464078,0.87,0.105,4.60565586645034e-105,"11","Mlf1"
1.84329816232316e-109,3.51520947095458,0.51,0.032,4.63202395210187e-105,"11","Cfap44"
5.4524721324477e-109,2.94202552814807,0.94,0.129,1.37015172216278e-104,"11","Rab6b"
2.74862665044557e-108,2.73509330344615,0.97,0.141,6.90702390990467e-104,"11","Uchl1"
6.50447367793831e-108,3.17278540918505,0.8,0.089,1.63450919052912e-103,"11","Srcin1"
1.07000163132861e-107,3.08807286943063,0.73,0.071,2.68880709936567e-103,"11","Rundc3a"
1.83309920778449e-107,3.48826951407019,0.63,0.053,4.60639499924165e-103,"11","Mmp16"
3.20990624843985e-107,3.35676565139575,0.61,0.048,8.0661734117045e-103,"11","Ccdc33"
3.26632699277045e-107,3.16429624578846,0.73,0.072,8.20795310013285e-103,"11","Nat14"
3.6890862303829e-107,3.64677798343126,0.57,0.042,9.27030478832918e-103,"11","Gm13589"
1.17790027693723e-106,2.91695557161204,0.83,0.096,2.95994560591557e-102,"11","Cplx2"
1.23414777945963e-106,3.11358485543624,0.77,0.085,3.1012899550041e-102,"11","Snca"
9.53205340460789e-106,3.54868538923227,0.59,0.047,2.39530970004392e-101,"11","B830017H08Rik"
1.97607279895716e-105,3.56402835184418,0.6,0.048,4.96567333649945e-101,"11","Hdac9"
3.99140764285891e-105,3.41700787674584,0.64,0.056,1.00300082657402e-100,"11","Abhd3"
4.24304386063027e-105,4.11324378260362,0.47,0.028,1.06623449173778e-100,"11","Gm6878"
